MaterialId,Reduced Formula,Elements,Crystal System,Space Group,Bandgap,Formation Energy Per Atom,Decomposition Energy Per Atom,microgravity_advantage_score,seed_score,density_ratio,mp_ratio,mp_compatible,target_sectors
689b29bb2b,U4GaSiTc7As4,"['Si', 'Ga', 'As', 'Tc', 'U']",tetragonal,I4mm,,-0.5454,-0.1131,53.21,50,8.18,5.57,False,"['semiconductor', 'quantum', 'optical']"
12045e5c58,Rb4Cd4Si3GeAs8,"['Si', 'Ge', 'As', 'Rb', 'Cd']",triclinic,P1,,-0.3232,-0.0372,53.2,50,5.65,5.41,False,"['semiconductor', 'quantum', 'optical']"
9796df3573,K2NpBiO6,"['O', 'K', 'Bi', 'Np']",cubic,Fm-3m,0.8549,-2.5078,-0.0418,50.68,50,11.37,1.62,True,[]
39f8a1284f,Nb3Cr3SiGeP,"['Si', 'P', 'Cr', 'Ge', 'Nb']",hexagonal,P-6,0.0072,-0.5439,-0.0181,53.32,50,4.71,8.68,False,"['semiconductor', 'quantum', 'superalloy', 'optical']"
c584b17aba,Ta10ZnSi4Ge,"['Si', 'Zn', 'Ge', 'Ta']",tetragonal,I422,0.0031,-0.505,-0.0351,53.24,50,7.15,4.75,False,"['semiconductor', 'quantum', 'optical']"
218308d8ce,Tb2AlZnGaSi2Au3,"['Al', 'Si', 'Zn', 'Ga', 'Tb', 'Au']",tetragonal,P-4m2,,-0.6278,-0.0693,53.55,50,8.28,5.57,False,"['semiconductor', 'quantum', 'optical']"
763cefdc9c,ZrSc7Nb12Ga4Si11Ge,"['Si', 'Sc', 'Ga', 'Ge', 'Zr', 'Nb']",triclinic,P1,,-0.7364,-0.0192,53.51,50,3.68,9.08,False,"['semiconductor', 'quantum', 'optical', 'energy']"
62ce1e74f7,CdSi6Ag6(GeP4)3,"['Si', 'P', 'Ge', 'Ag', 'Cd']",trigonal,R3m,,-0.1204,-0.0252,53.75,50,5.76,5.32,False,"['semiconductor', 'quantum', 'optical']"
89f6c0a0c3,Li4InAuO6,"['Li', 'O', 'In', 'Au']",monoclinic,C2,1.6359,-1.6979,-0.0283,67.31,50,36.14,3.12,True,[]
e2ed1b370f,Li3Y3SiHgP,"['Li', 'Si', 'P', 'Y', 'Hg']",hexagonal,P-6,0.0193,-0.7388,-0.0477,65.87,50,8.37,5.68,False,"['semiconductor', 'battery', 'optical']"
2602b4c3a2,Zr6NbFeCo16As11P,"['P', 'Fe', 'Co', 'As', 'Zr', 'Nb']",monoclinic,Pm,,-0.6362,-0.0872,53.91,50,4.89,8.68,False,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical', 'energy']"
490e2a7c08,Hf3TaNbGa2Ge,"['Ga', 'Ge', 'Nb', 'Hf', 'Ta']",orthorhombic,Ama2,0.0165,-0.5248,-0.0338,53.88,50,3.13,10.86,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
2c49dd6d64,Ta9Nb3Al4Re4(SiC)4,"['C', 'Al', 'Si', 'Nb', 'Ta', 'Re']",triclinic,P1,,-0.5795,-0.0452,53.85,50,9.26,4.1,False,"['quantum', 'superalloy', 'defense']"
9918d73cf5,Ta6Nb4ZnSi5,"['Si', 'Zn', 'Nb', 'Ta']",tetragonal,I4,0.0019,-0.5381,-0.0029,53.81,50,7.15,4.75,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
9f21c043a8,Ta2Nb8ZnSi5,"['Si', 'Zn', 'Nb', 'Ta']",tetragonal,I422,0.0041,-0.5587,-0.0018,53.81,50,7.15,4.75,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
60864bd8c6,Pa5TiNb2Co16SiP11,"['Si', 'P', 'Ti', 'Co', 'Nb', 'Pa']",monoclinic,Pm,,-0.9705,-0.2045,58.55,50,4.89,8.68,False,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']"
78d1a1d859,Zr5Ti3Co16(SiP3)3,"['Si', 'P', 'Ti', 'Co', 'Zr']",hexagonal,P-62m,,-1.0049,-0.0572,50.91,50,4.89,6.71,False,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']"
2d4d16386b,Hf3TaNbGaGe2,"['Ga', 'Ge', 'Nb', 'Hf', 'Ta']",monoclinic,C2/m,,-0.5906,-0.0446,52.93,50,3.13,10.86,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
827381c161,Hf6Ta2Nb2Ga5Ge,"['Ga', 'Ge', 'Nb', 'Hf', 'Ta']",monoclinic,Pm,0.0042,-0.4867,-0.0289,52.93,50,3.13,10.86,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
cabb4e4b01,Hf6TaNb3(Ga2Ge)2,"['Ga', 'Ge', 'Nb', 'Hf', 'Ta']",monoclinic,C2,0.0098,-0.5343,-0.0322,52.93,50,3.13,10.86,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
cf23ad4516,Hf6TaNb3(GaGe)3,"['Ga', 'Ge', 'Nb', 'Hf', 'Ta']",triclinic,P1,0.009,-0.5698,-0.0416,52.93,50,3.13,10.86,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
d1d6d0948b,Hf6Ta3Nb(Ga2Ge)2,"['Ga', 'Ge', 'Nb', 'Hf', 'Ta']",monoclinic,C2,0.0099,-0.5159,-0.0388,52.93,50,3.13,10.86,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
bc1a8f2db4,Hf6Ta3NbGa5Ge,"['Ga', 'Ge', 'Nb', 'Hf', 'Ta']",triclinic,P1,0.0137,-0.4793,-0.0409,52.93,50,3.13,10.86,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
b9ad95c16c,InSi4SnPt4,"['Si', 'In', 'Sn', 'Pt']",hexagonal,P-6m2,0.0034,-0.5599,-0.0221,52.93,50,9.21,4.76,False,"['semiconductor', 'quantum', 'optical']"
458c91a16e,Hf6Ta3Nb(GaGe)3,"['Ga', 'Ge', 'Nb', 'Hf', 'Ta']",triclinic,P1,0.0031,-0.5488,-0.0413,52.93,50,3.13,10.86,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
fb5346e0ed,Hf6TaNb3(GaGe2)2,"['Ga', 'Ge', 'Nb', 'Hf', 'Ta']",monoclinic,C2,0.0075,-0.6008,-0.0474,52.93,50,3.13,10.86,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
43d3e15530,Zr5Ti3Co16(SiP)6,"['Si', 'P', 'Ti', 'Co', 'Zr']",hexagonal,P-6,0.0091,-0.9344,-0.054,50.91,50,4.89,6.71,False,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']"
c35fb7da46,Hf5ZrNb4(Ga2Ge)2,"['Ga', 'Ge', 'Zr', 'Nb', 'Hf']",monoclinic,Pm,0.019,-0.5512,-0.0309,50.74,50,2.5,9.08,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense', 'energy']"
dcd89f62eb,Zr5Ti3Co16(As3P)3,"['P', 'Ti', 'Co', 'As', 'Zr']",hexagonal,P-62m,0.0033,-0.7817,-0.111,50.63,50,4.89,6.71,False,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']"
229ab73c84,Zr5Ti3Co16(AsP)6,"['P', 'Ti', 'Co', 'As', 'Zr']",hexagonal,P-6,,-0.8727,-0.0889,50.63,50,4.89,6.71,False,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']"
1151f536ec,HfZr7Nb2Ga2Sn5Sb,"['Ga', 'Zr', 'Nb', 'Sn', 'Sb', 'Hf']",triclinic,P1,,-0.6197,-0.0371,54.19,50,2.25,9.08,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense', 'energy']"
cc4e35d466,Hf10ZnIn2SiSb4,"['Si', 'Zn', 'In', 'Sb', 'Hf']",monoclinic,C2,,-0.5222,-0.0164,54.14,50,5.71,5.84,False,"['semiconductor', 'quantum', 'optical']"
30d15ff133,Hf18TiGaRe7As,"['Ti', 'Ga', 'As', 'Hf', 'Re']",trigonal,P3m1,,-0.3638,-0.0313,54.1,50,4.66,11.42,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
8b4dfd9ff1,K4Ga4Si3GeSe16,"['Si', 'K', 'Ga', 'Ge', 'Se']",triclinic,P1,,-1.0196,-0.0655,54.29,50,6.87,5.57,False,"['semiconductor', 'quantum', 'optical']"
3f8a24509d,Hf3Zr7CuSiSn5Sb,"['Si', 'Cu', 'Zr', 'Sn', 'Sb', 'Hf']",triclinic,P1,,-0.6359,-0.0226,52.8,50,5.71,4.96,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
323ad3bbd0,Rb4Cd4Si4SbAs7,"['Si', 'As', 'Rb', 'Cd', 'Sb']",triclinic,P1,,-0.3225,-0.0439,51.04,50,5.65,5.41,False,"['semiconductor', 'quantum', 'optical']"
344fd2a66e,Li4ScAuO6,"['Li', 'O', 'Sc', 'Au']",monoclinic,C2,1.6737,-2.1122,-0.0169,65.18,50,36.14,4.0,True,[]
38018d1992,Hf18Ti2GaRe6Se,"['Ti', 'Ga', 'Se', 'Hf', 'Re']",hexagonal,P-6m2,,-0.3622,-0.0451,52.9,50,4.66,11.42,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
cf0197a55e,Ta9Nb3Al5Si3(IrC)4,"['C', 'Al', 'Si', 'Nb', 'Ta', 'Ir']",triclinic,P1,,-0.7415,-0.0383,52.89,50,9.94,4.1,False,"['quantum', 'superalloy', 'defense']"
16d1e5e189,LiSiGe2P3,"['Li', 'Si', 'P', 'Ge']",orthorhombic,Pmc2_1,,-0.2291,-0.023,52.86,50,9.96,5.32,False,"['semiconductor', 'battery', 'quantum', 'optical']"
ccd28b203a,Li4AlAuO6,"['Li', 'O', 'Al', 'Au']",monoclinic,C2,1.7055,-2.0368,-0.0287,64.09,50,36.14,2.94,True,[]
c87e0cd4ce,Ta12Al5Si2Tc4GeC4,"['C', 'Al', 'Si', 'Ge', 'Tc', 'Ta']",triclinic,P1,,-0.581,-0.0689,50.94,50,7.33,4.1,False,"['semiconductor', 'quantum', 'superalloy', 'optical']"
1c3917f1a9,Zr5Ti3Co16(Si3P)3,"['Si', 'P', 'Ti', 'Co', 'Zr']",hexagonal,P-62m,0.0016,-0.8569,-0.0439,50.91,50,4.89,6.71,False,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']"
fd5a5266f0,Zr6TiNb3(Sn3P)2,"['P', 'Ti', 'Zr', 'Nb', 'Sn']",trigonal,P312,0.0176,-0.7124,-0.0361,50.6,50,4.71,8.68,False,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical', 'energy']"
96c0d73cc2,Zr3TiNbSn3P,"['P', 'Ti', 'Zr', 'Nb', 'Sn']",trigonal,P-31m,0.0103,-0.7357,-0.0374,50.6,50,4.71,8.68,False,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical', 'energy']"
434e22b956,Zr6Ti3Nb(Sn3P)2,"['P', 'Ti', 'Zr', 'Nb', 'Sn']",trigonal,P312,0.0065,-0.7493,-0.029,50.6,50,4.71,8.68,False,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical', 'energy']"
f3bec24921,Zr8TiNb(Sn3P)2,"['P', 'Ti', 'Zr', 'Nb', 'Sn']",trigonal,P312,0.009,-0.7892,-0.0203,50.6,50,4.71,8.68,False,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical', 'energy']"
da46f8307d,Zr7TiNb2(Sn3P)2,"['P', 'Ti', 'Zr', 'Nb', 'Sn']",trigonal,P312,0.0089,-0.7531,-0.0306,50.6,50,4.71,8.68,False,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical', 'energy']"
e82f5350e2,Na12Li8Si3GeP12,"['Li', 'Na', 'Si', 'P', 'Ge']",monoclinic,C2,,-0.5294,-0.0554,54.5,50,9.96,5.32,False,"['semiconductor', 'battery', 'quantum', 'optical']"
bd0b729f77,U2Al2GaSi2Ge,"['Al', 'Si', 'Ga', 'Ge', 'U']",orthorhombic,Pmmm,0.0006,-0.2925,-0.032,54.8,50,8.18,5.57,False,"['semiconductor', 'quantum', 'optical']"
5b94fe656c,U2AlGaSi3Ge,"['Al', 'Si', 'Ga', 'Ge', 'U']",orthorhombic,Pmm2,0.0011,-0.3233,-0.0385,54.8,50,8.18,5.57,False,"['semiconductor', 'quantum', 'optical']"
d1d760b599,U2Al2GaSi2As,"['Al', 'Si', 'Ga', 'As', 'U']",orthorhombic,Pmmm,0.002,-0.3481,-0.0032,54.78,50,8.18,5.57,False,"['semiconductor', 'quantum', 'optical']"
c0469b8ddd,Zr6Nb4AlGa(Si2C)2,"['C', 'Al', 'Si', 'Ga', 'Zr', 'Nb']",orthorhombic,Amm2,,-0.7636,-0.0439,51.09,50,3.78,12.62,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'energy']"
5def18b804,Hf18Cr2GaRe6As,"['Cr', 'Ga', 'As', 'Hf', 'Re']",hexagonal,P-6m2,,-0.3377,-0.025,51.06,50,3.67,11.42,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
5786a20d0f,Zr6Nb6InGa9Os7,"['Ga', 'Zr', 'Nb', 'In', 'Os']",monoclinic,Cm,0.0027,-0.4672,-0.0534,51.05,50,3.82,10.91,False,"['semiconductor', 'quantum', 'optical', 'defense', 'energy']"
0b1afc788f,Ti4Nb4Co8Si13P,"['Si', 'P', 'Ti', 'Co', 'Nb']",orthorhombic,Fmm2,0.0017,-0.7341,-0.0158,52.76,50,4.89,8.68,False,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']"
cfdbd2324e,Hf18Ta5Re3AsSe,"['As', 'Se', 'Hf', 'Ta', 'Re']",orthorhombic,Amm2,,-0.326,-0.0412,52.73,50,4.37,7.0,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
8cfb66a412,Zr3TaNbGaSn3,"['Ga', 'Zr', 'Nb', 'Sn', 'Ta']",hexagonal,P6_322,0.0026,-0.5045,-0.0366,52.67,50,2.82,10.86,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense', 'energy']"
5c985b6404,Zr4Nb4SiGeP2,"['Si', 'P', 'Ge', 'Zr', 'Nb']",monoclinic,Pm,0.0127,-0.9191,-0.049,52.66,50,4.71,8.68,False,"['semiconductor', 'quantum', 'optical', 'energy']"
38b101a8bb,Hf18Ta4Re4GeSe,"['Ge', 'Se', 'Hf', 'Ta', 'Re']",orthorhombic,Amm2,,-0.3255,-0.0333,52.81,50,4.37,7.0,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
2f130641d5,Hf8ZnSi15Mo11W,"['Si', 'Zn', 'Mo', 'Hf', 'W']",monoclinic,Pm,,-0.6358,0.0067,52.8,50,8.26,5.34,False,"['semiconductor', 'superalloy', 'optical', 'defense']"
05d8a7a551,Zr8Co16Si2AsP9,"['Si', 'P', 'Co', 'As', 'Zr']",orthorhombic,Amm2,0.0011,-0.9665,-0.0209,50.55,50,4.89,6.71,False,"['semiconductor', 'battery', 'quantum', 'optical']"
7f9ebbc582,Sc6Al8Zn(Si4Os3)2,"['Al', 'Si', 'Sc', 'Zn', 'Os']",cubic,Fm-3m,,-0.6714,-0.049,50.53,50,9.7,4.78,False,"['semiconductor', 'quantum', 'optical']"
f0f54ff848,Nb4GaCo4As2P,"['P', 'Co', 'Ga', 'As', 'Nb']",monoclinic,Pm,0.0006,-0.574,-0.0042,55.18,50,4.89,9.08,False,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']"
c5a8e94f26,Ta14Nb2Al3GeTe16,"['Al', 'Ge', 'Nb', 'Te', 'Ta']",triclinic,P1,,-0.5685,-0.0241,55.15,50,6.17,4.55,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
85e5ac6aac,Zr6TaNb3Ga12Os7,"['Ga', 'Zr', 'Nb', 'Ta', 'Os']",trigonal,R3m,0.2162,-0.5081,-0.0725,55.07,50,3.82,10.91,False,"['quantum', 'superalloy', 'optical', 'defense', 'energy']"
08aed2ecb6,Zr6Ta3NbGa12Os7,"['Ga', 'Zr', 'Nb', 'Ta', 'Os']",trigonal,R3m,0.2108,-0.5124,-0.0524,55.07,50,3.82,10.91,False,"['quantum', 'superalloy', 'optical', 'defense', 'energy']"
b0bc7f9515,Hf18Ti2GaRe6As,"['Ti', 'Ga', 'As', 'Hf', 'Re']",hexagonal,P-6m2,,-0.3493,-0.0403,55.05,50,4.66,11.42,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
f2a795a839,Hf10InCuSiSb5,"['Si', 'Cu', 'In', 'Sb', 'Hf']",monoclinic,Cm,,-0.5756,-0.0241,54.95,50,5.71,5.84,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
213e7d2a4a,KTeAuO6,"['O', 'K', 'Te', 'Au']",trigonal,P312,1.5393,-1.2212,-0.0891,50.51,50,22.44,3.98,True,[]
9d473b6e85,Mn4Nb4Si2GeP,"['Si', 'P', 'Mn', 'Ge', 'Nb']",monoclinic,Pm,0.0008,-0.6043,-0.054,50.48,50,4.71,8.68,False,"['semiconductor', 'battery', 'quantum', 'optical']"
b034e5fc5a,Mn4Nb4SiGe2P,"['Si', 'P', 'Mn', 'Ge', 'Nb']",monoclinic,Pm,0.0031,-0.5472,-0.0488,50.48,50,4.71,8.68,False,"['semiconductor', 'battery', 'quantum', 'optical']"
2b85692dd1,Hf18Ta4GaRe3AsW,"['Ga', 'As', 'Hf', 'Ta', 'W', 'Re']",monoclinic,Pm,,-0.2633,-0.0308,57.81,50,3.67,12.19,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
865fa8001f,LiPaGaF6,"['Li', 'F', 'Ga', 'Pa']",trigonal,P321,0.731,-3.3517,-1.325,57.69,50,11.07,1.5,True,[]
351dd360aa,Ta3Nb(SiTe4)2,"['Si', 'Nb', 'Te', 'Ta']",triclinic,P1,0.1908,-0.667,-0.0257,57.67,50,7.15,4.55,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
b180912d26,LiPaInF6,"['Li', 'F', 'In', 'Pa']",trigonal,P321,0.5619,-3.3549,-1.3825,57.63,50,13.69,1.06,True,[]
c82cb9d4d3,Li4ScPaS6,"['Li', 'S', 'Sc', 'Pa']",monoclinic,C2,1.9588,-1.8426,-0.1785,57.49,50,5.6,4.68,False,['battery']
93bed1dd5e,HfZr9BeInSiSb5,"['Be', 'Si', 'Zr', 'In', 'Sb', 'Hf']",monoclinic,Cm,,-0.7537,-0.0519,55.28,50,7.19,5.84,False,"['semiconductor', 'quantum', 'optical', 'energy']"
8aa00de243,Ti4GaCo8Si2Ge,"['Si', 'Ti', 'Co', 'Ga', 'Ge']",trigonal,R-3m,,-0.603,-0.0135,55.24,50,3.82,6.41,False,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']"
53f255646c,ZnIn(SiPt)4,"['Si', 'Zn', 'In', 'Pt']",hexagonal,P-6m2,,-0.5468,-0.0019,55.22,50,9.21,4.76,False,"['semiconductor', 'quantum', 'optical']"
9313f24235,Pa5Nb3Co16(GeP5)2,"['P', 'Co', 'Ge', 'Nb', 'Pa']",monoclinic,Pm,0.0002,-0.8942,-0.2019,51.19,50,4.89,8.68,False,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']"
586bde6720,Pa5Nb3Co16Ge11P,"['P', 'Co', 'Ge', 'Nb', 'Pa']",monoclinic,Pm,0.0254,-0.5378,-0.1362,51.19,50,4.89,8.68,False,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']"
9e4c5c41a9,Hf3Zr5Nb2(SiSn3)2,"['Si', 'Zr', 'Nb', 'Sn', 'Hf']",monoclinic,Cm,0.0127,-0.618,-0.034,51.15,50,5.71,5.45,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense', 'energy']"
733359af07,Hf2Zr2NbSiSn3,"['Si', 'Zr', 'Nb', 'Sn', 'Hf']",monoclinic,Cm,,-0.6007,-0.0369,51.15,50,5.71,5.45,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense', 'energy']"
2a53b5f65b,Hf7ZrNb2(SiSn3)2,"['Si', 'Zr', 'Nb', 'Sn', 'Hf']",monoclinic,Cm,0.0119,-0.5475,-0.0491,51.15,50,5.71,5.45,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense', 'energy']"
2e81e46586,Hf3ZrNbSiSn3,"['Si', 'Zr', 'Nb', 'Sn', 'Hf']",monoclinic,Cm,0.007,-0.5654,-0.0452,51.15,50,5.71,5.45,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense', 'energy']"
fb91a6f8cb,Ta3TiNb2Al4(IrC)2,"['C', 'Al', 'Ti', 'Nb', 'Ta', 'Ir']",monoclinic,C2,,-0.7523,-0.076,51.13,50,9.94,4.1,False,"['quantum', 'superalloy', 'defense']"
4b57c96e48,Ta5Ti2Nb5Al8(IrC)4,"['C', 'Al', 'Ti', 'Nb', 'Ta', 'Ir']",triclinic,P1,,-0.7491,-0.0801,51.13,50,9.94,4.1,False,"['quantum', 'superalloy', 'defense']"
5f156e2921,Hf8Nb12ZnSi14Sn,"['Si', 'Zn', 'Nb', 'Sn', 'Hf']",triclinic,P1,,-0.7272,-0.0572,52.63,50,5.71,5.45,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
699898af83,Ta2Ti5Nb5Al8(IrC)4,"['C', 'Al', 'Ti', 'Nb', 'Ta', 'Ir']",triclinic,P1,,-0.7816,-0.0915,51.13,50,9.94,4.1,False,"['quantum', 'superalloy', 'defense']"
3acb4138ed,Ta8Ti3NbAl8(IrC)4,"['C', 'Al', 'Ti', 'Nb', 'Ta', 'Ir']",monoclinic,C2,,-0.7721,-0.0897,51.13,50,9.94,4.1,False,"['quantum', 'superalloy', 'defense']"
a1a7d8b0b1,Ta3Ti7Nb2Al8(IrC)4,"['C', 'Al', 'Ti', 'Nb', 'Ta', 'Ir']",triclinic,P1,,-0.8008,-0.091,51.13,50,9.94,4.1,False,"['quantum', 'superalloy', 'defense']"
88c48fa313,Ba4LiAg3P4,"['Li', 'P', 'Ag', 'Ba']",orthorhombic,Pmm2,0.3085,-0.7739,-0.0013,51.29,50,19.64,3.9,True,"['battery', 'optical']"
4b42d3e900,Nb4GaCo4SiAs2,"['Si', 'Co', 'Ga', 'As', 'Nb']",monoclinic,Pm,0.0046,-0.5381,-0.0123,51.29,50,3.82,9.08,False,"['semiconductor', 'quantum', 'superalloy', 'optical']"
503af44711,Hf2Zr8AlGa(SnSb)3,"['Al', 'Ga', 'Zr', 'Sn', 'Sb', 'Hf']",trigonal,P31m,,-0.6974,-0.017,51.25,50,4.93,8.27,False,"['semiconductor', 'quantum', 'superalloy', 'optical']"
664c074e91,K4Au6Se5,"['K', 'Se', 'Au']",hexagonal,P-62c,1.4305,-0.7819,-0.0145,51.24,50,22.44,3.98,True,[]
77ba626a15,Sc4Si2Sn3AsIr7,"['Si', 'Sc', 'As', 'Sn', 'Ir']",monoclinic,Cm,0.0136,-0.8462,-0.0286,52.51,50,9.68,5.38,False,"['semiconductor', 'quantum', 'optical']"
9bdcb68908,Sc4SiSn3As2Ir7,"['Si', 'Sc', 'As', 'Sn', 'Ir']",monoclinic,Cm,0.0028,-0.8031,-0.0266,52.51,50,9.68,5.38,False,"['semiconductor', 'quantum', 'optical']"
21be2cfade,Pa5Nb3Co16(GeP2)4,"['P', 'Co', 'Ge', 'Nb', 'Pa']",monoclinic,Pm,0.0007,-0.8209,-0.1905,51.19,50,4.89,8.68,False,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']"
fa36f28bb0,Nb4V4GaSiP2,"['Si', 'P', 'V', 'Ga', 'Nb']",monoclinic,Pm,0.0092,-0.691,-0.0275,50.38,50,4.71,9.08,False,"['semiconductor', 'battery', 'quantum', 'optical']"
535ca1c701,U4Ga4SiTc7As,"['Si', 'Ga', 'As', 'Tc', 'U']",monoclinic,Cm,,-0.3736,-0.0921,51.32,50,8.18,5.57,False,"['semiconductor', 'quantum', 'optical']"
48f9ca92a0,U4GaSi2Tc7As3,"['Si', 'Ga', 'As', 'Tc', 'U']",monoclinic,Cm,0.0034,-0.5491,-0.0953,51.32,50,8.18,5.57,False,"['semiconductor', 'quantum', 'optical']"
4d69c373f0,U4GaSi4Tc7As,"['Si', 'Ga', 'As', 'Tc', 'U']",monoclinic,Cm,0.0002,-0.5438,-0.0474,51.32,50,8.18,5.57,False,"['semiconductor', 'quantum', 'optical']"
68bb9b3088,Hf6Ta4ZnSi5N2,"['N', 'Si', 'Zn', 'Hf', 'Ta']",orthorhombic,Amm2,0.0085,-0.9934,-0.0488,51.31,50,7.15,4.75,False,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
29e23952a9,U4GaSi3Tc7As2,"['Si', 'Ga', 'As', 'Tc', 'U']",orthorhombic,Imm2,0.0003,-0.5476,-0.0723,52.26,50,8.18,5.57,False,"['semiconductor', 'quantum', 'optical']"
382419a60e,Rb4Na2DyIn(AsP)2,"['Na', 'P', 'As', 'Rb', 'In', 'Dy']",monoclinic,C2,,-0.5954,-0.046,52.24,50,8.81,5.38,False,"['semiconductor', 'battery', 'quantum', 'optical']"
bd138428bd,Hf18ZnRe8Si,"['Si', 'Zn', 'Hf', 'Re']",hexagonal,P-6m2,0.0019,-0.3267,-0.0117,52.17,50,9.02,5.0,False,"['semiconductor', 'superalloy', 'optical', 'defense']"
000c71488c,Zr4Nb4Ge2AsP,"['P', 'Ge', 'As', 'Zr', 'Nb']",monoclinic,Pm,0.0044,-0.8471,-0.0799,52.34,50,4.71,8.68,False,"['semiconductor', 'quantum', 'optical', 'energy']"
b71aee6444,Zr4Nb4GaAsP2,"['P', 'Ga', 'As', 'Zr', 'Nb']",monoclinic,Pm,0.0227,-0.8894,-0.0374,52.34,50,4.71,9.08,False,"['semiconductor', 'quantum', 'optical', 'energy']"
16caab183d,Zr6Nb2Co16(As3P)3,"['P', 'Co', 'As', 'Zr', 'Nb']",orthorhombic,Amm2,,-0.7291,-0.0817,52.34,50,4.89,8.68,False,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical', 'energy']"
e5e24971a1,Ta10ZnSi3Ge2,"['Si', 'Zn', 'Ge', 'Ta']",orthorhombic,Fmm2,0.0049,-0.4734,-0.0415,52.29,50,7.15,4.75,False,"['semiconductor', 'quantum', 'optical']"
6980049b03,Nb4V4Si2AsP,"['Si', 'P', 'V', 'As', 'Nb']",monoclinic,Pm,,-0.6887,-0.0401,50.37,50,4.71,8.68,False,"['semiconductor', 'battery', 'quantum', 'optical']"
451bb176b4,Nb4Co4Si2GeP,"['Si', 'P', 'Co', 'Ge', 'Nb']",monoclinic,Pm,0.0017,-0.7101,-0.0186,55.58,50,4.89,8.68,False,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']"
6fa9c0532c,K2Li3PaSe5,"['Li', 'K', 'Se', 'Pa']",orthorhombic,Cmcm,,-1.5605,-0.2545,55.49,50,9.01,1.47,True,['battery']
7a36ea53ff,Nb4GaCo4SiP2,"['Si', 'P', 'Co', 'Ga', 'Nb']",monoclinic,Pm,,-0.7202,-0.0192,55.59,50,4.89,9.08,False,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']"
ed705828c9,Nb4GaCo4Si2P,"['Si', 'P', 'Co', 'Ga', 'Nb']",monoclinic,Pm,,-0.6722,-0.0152,55.59,50,4.89,9.08,False,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']"
