MaterialId,Reduced Formula,Elements,Crystal System,Space Group,Bandgap,Formation Energy Per Atom,Decomposition Energy Per Atom,NSites,Density,microgravity_advantage_score,density_contrast_score,crystal_quality_score,containerless_score,commercial_score,novelty_score,target_sectors,_n_elements
8c115f89ff,LiTb16Cd(HgPt2)2,"['Li', 'Cd', 'Tb', 'Pt', 'Hg']",monoclinic,Cm,0.0108,-0.5961,-0.0157,24,9.8626,68.97,26.855,2.0,2.0,0.0,2.5,[],5
bc2f88bf4a,LiPr9Nd7Cd3Pt4,"['Li', 'Cd', 'Pr', 'Nd', 'Pt']",triclinic,P1,0.0014,-0.5028,-0.004,24,7.8096,68.96,26.847,2.0,2.0,0.0,2.5,[],5
1f0c8e0e50,LiTb4Y12Cd2AgPt4,"['Li', 'Y', 'Ag', 'Cd', 'Tb', 'Pt']",monoclinic,Cm,,-0.5782,-0.0124,24,7.2473,68.96,26.684,2.0,2.0,0.0,3.0,[],6
31d3e2a22c,LiDy16In3(PtRh)2,"['Li', 'Rh', 'In', 'Dy', 'Pt']",monoclinic,Cm,0.0014,-0.5633,-0.0067,24,9.1672,68.96,26.848,2.0,2.0,0.0,2.5,[],5
1fe6555ffe,LiPr10Nd6Cd3Pt4,"['Li', 'Cd', 'Pr', 'Nd', 'Pt']",monoclinic,Cm,0.0012,-0.5015,-0.0036,24,7.7965,68.96,26.847,2.0,2.0,0.0,2.5,[],5
adfa72e03c,Li2Dy16In2PtRh3,"['Li', 'Rh', 'In', 'Dy', 'Pt']",monoclinic,Cm,0.0005,-0.4879,-0.0079,24,8.6857,68.96,26.848,2.0,2.0,0.0,2.5,[],5
13f4635dba,LiDy16Cd2HgPt4,"['Li', 'Cd', 'Dy', 'Pt', 'Hg']",monoclinic,Cm,,-0.5882,-0.0073,24,9.9428,68.96,26.847,2.0,2.0,0.0,2.5,[],5
24ac19af29,Li6UTi5Rh12,"['Li', 'Ti', 'Rh', 'U']",orthorhombic,Pmmm,0.0011,-0.6292,-0.0176,24,8.5606,68.96,24.264,0.5,2.0,6.0,2.0,"['battery', 'energy']",4
93f6a3af37,Li6Lu6PtAu5,"['Li', 'Lu', 'Pt', 'Au']",hexagonal,P-62m,,-0.671,-0.0037,18,10.3643,68.95,27.426,1.5,2.0,0.0,2.0,[],4
6fe8f210ab,LiHo16In3Pt3Rh,"['Li', 'Rh', 'In', 'Ho', 'Pt']",monoclinic,Cm,,-0.5992,-0.0125,24,9.6339,68.95,26.844,2.0,2.0,0.0,2.5,[],5
0477551087,LiHo8InPtRh,"['Li', 'Rh', 'In', 'Ho', 'Pt']",triclinic,P1,0.003,-0.5213,-0.0023,24,9.156,68.95,26.844,2.0,2.0,0.0,2.5,[],5
6123bd667c,Li2CeTm3(ZnPt2)2,"['Li', 'Zn', 'Ce', 'Tm', 'Pt']",monoclinic,Pm,0.009,-0.927,-0.0121,12,11.1346,68.95,26.845,2.0,2.0,0.0,2.5,[],5
20992cf35d,Li2CeDy3(ZnPt2)2,"['Li', 'Zn', 'Ce', 'Dy', 'Pt']",monoclinic,Pm,0.0039,-0.9098,-0.015,12,10.7826,68.95,26.845,2.0,2.0,0.0,2.5,[],5
a7222a4154,Li2Ho16In2Pt3Rh,"['Li', 'Rh', 'In', 'Ho', 'Pt']",monoclinic,Cm,0.004,-0.5495,-0.0045,24,9.3257,68.95,26.844,2.0,2.0,0.0,2.5,[],5
ea5d97deda,LiHo16In3PtRh3,"['Li', 'Rh', 'In', 'Ho', 'Pt']",monoclinic,Cm,0.0015,-0.5422,-0.003,24,9.2161,68.95,26.844,2.0,2.0,0.0,2.5,[],5
8dc88e0e67,LiNd16Cd3(PdPt)2,"['Li', 'Pd', 'Cd', 'Nd', 'Pt']",monoclinic,Cm,,-0.4366,-0.0009,24,7.5609,68.95,26.846,2.0,2.0,0.0,2.5,[],5
6ca40ca034,LiHo16Cd(HgPt2)2,"['Li', 'Cd', 'Ho', 'Pt', 'Hg']",monoclinic,Cm,,-0.6089,-0.014,24,10.3947,68.94,26.841,2.0,2.0,0.0,2.5,[],5
af107fc2c4,LiEr16In3(PtRh)2,"['Li', 'Rh', 'In', 'Er', 'Pt']",monoclinic,Cm,0.0002,-0.5774,-0.0062,24,9.613,68.94,26.84,2.0,2.0,0.0,2.5,[],5
f208f4c1f9,LiHo16Cd2HgPt4,"['Li', 'Cd', 'Ho', 'Pt', 'Hg']",monoclinic,Cm,,-0.5939,-0.0063,24,10.1508,68.94,26.841,2.0,2.0,0.0,2.5,[],5
d8ce3c71e6,LiEu2B2Pt7,"['Li', 'B', 'Eu', 'Pt']",hexagonal,P-6m2,0.0031,-0.7569,-0.0256,12,14.0537,68.93,27.417,1.5,2.0,0.0,2.0,[],4
cc4156c37e,Li3Er4ZnPdPt3,"['Li', 'Zn', 'Pd', 'Er', 'Pt']",monoclinic,Pm,0.0107,-0.8664,-0.0202,12,10.32,68.93,26.837,2.0,2.0,0.0,2.5,[],5
ed07426800,Li3Mg(TaPt3)2,"['Li', 'Mg', 'Ta', 'Pt']",orthorhombic,Pmmn,,-0.6998,-0.0346,24,14.416,68.93,27.751,0.5,3.0,0.0,2.0,[],4
a83be93c0d,Li2Ho16In2PdPt3,"['Li', 'Pd', 'In', 'Ho', 'Pt']",monoclinic,Cm,,-0.5394,-0.0124,24,9.307,68.93,26.834,2.0,2.0,0.0,2.5,[],5
380bac9dc8,LiLu16In3(PtRh)2,"['Li', 'Rh', 'In', 'Lu', 'Pt']",monoclinic,Cm,0.0024,-0.5933,-0.0056,24,10.3061,68.92,26.833,2.0,2.0,0.0,2.5,[],5
9bc7ee1af2,LiPr5Dy11Cd3Pt4,"['Li', 'Cd', 'Pr', 'Dy', 'Pt']",monoclinic,Cm,0.013,-0.5638,-0.0025,24,9.0214,68.91,26.825,2.0,2.0,0.0,2.5,[],5
6c17113fa7,LiTb11Pr5Cd3Pt4,"['Li', 'Cd', 'Pr', 'Tb', 'Pt']",monoclinic,Cm,,-0.5581,-0.0048,24,8.8132,68.91,26.827,2.0,2.0,0.0,2.5,[],5
4f8cadb523,LiTb12Pr4Cd3Pt4,"['Li', 'Cd', 'Pr', 'Tb', 'Pt']",monoclinic,Cm,0.0014,-0.5606,-0.0035,24,8.9483,68.91,26.827,2.0,2.0,0.0,2.5,[],5
6e9c10c949,LiPr4Dy12Cd3Pt4,"['Li', 'Cd', 'Pr', 'Dy', 'Pt']",monoclinic,Cm,0.0018,-0.5668,-0.0018,24,9.156,68.91,26.825,2.0,2.0,0.0,2.5,[],5
eeae9c6076,Li2Pt(BrO3)6,"['Li', 'O', 'Br', 'Pt']",trigonal,P3,,-0.643,-0.1532,27,3.9293,68.91,27.825,1.0,2.0,0.0,2.0,[],4
524eb61e54,LiTb13Pr3Cd3Pt4,"['Li', 'Cd', 'Pr', 'Tb', 'Pt']",triclinic,P1,0.0089,-0.5616,-0.0005,24,9.0479,68.91,26.827,2.0,2.0,0.0,2.5,[],5
94c7ceea79,LiTb14Nd2Cd3Pt4,"['Li', 'Cd', 'Nd', 'Tb', 'Pt']",monoclinic,Cm,0.0031,-0.5651,-0.0014,24,9.1775,68.9,26.821,2.0,2.0,0.0,2.5,[],5
fa0a97e1bc,LiTb15NdCd3Pt4,"['Li', 'Cd', 'Nd', 'Tb', 'Pt']",monoclinic,Cm,0.0025,-0.5656,-0.0012,24,9.2506,68.9,26.821,2.0,2.0,0.0,2.5,[],5
c10c38d1c4,LiTb13Nd3Cd3Pt4,"['Li', 'Cd', 'Nd', 'Tb', 'Pt']",triclinic,P1,0.0025,-0.5634,-0.0023,24,9.0952,68.9,26.821,2.0,2.0,0.0,2.5,[],5
3770a2f1ab,Sr2LiPtI,"['Li', 'Sr', 'I', 'Pt']",hexagonal,P-6m2,,-1.0003,-0.0227,5,5.6417,68.9,27.407,1.5,2.0,0.0,2.0,[],4
9d0e332a18,LiTb12Nd4Cd3Pt4,"['Li', 'Cd', 'Nd', 'Tb', 'Pt']",monoclinic,Cm,0.0041,-0.5628,-0.0055,24,9.0403,68.9,26.821,2.0,2.0,0.0,2.5,[],5
b1169c1811,Na5Si6P6Ir19,"['Na', 'Si', 'P', 'Ir']",hexagonal,P-6,0.007,-0.57,-0.1163,36,12.3505,68.9,17.572,5.5,3.0,9.0,2.0,"['semiconductor', 'battery', 'optical']",4
bbc4e386a3,LiNd3TlIn2PdPt,"['Li', 'Pd', 'In', 'Nd', 'Pt', 'Tl']",monoclinic,Pm,,-0.6995,-0.0079,9,9.1215,68.9,26.654,2.0,2.0,0.0,3.0,[],6
07bab3fe92,Na5Si9P3Ir19,"['Na', 'Si', 'P', 'Ir']",hexagonal,P-62m,0.0017,-0.5883,-0.1135,36,12.2831,68.9,17.572,5.5,3.0,9.0,2.0,"['semiconductor', 'battery', 'optical']",4
bc34379ae0,LiAg(BPt3)2,"['Li', 'B', 'Ag', 'Pt']",hexagonal,P6/mmm,0.0055,-0.3691,-0.0529,10,14.66,68.9,27.405,1.5,2.0,0.0,2.0,[],4
5c025fbe11,Li3Tb2Lu2ZnPt4,"['Li', 'Zn', 'Tb', 'Lu', 'Pt']",monoclinic,Pm,0.0054,-0.9265,-0.022,12,10.9094,68.89,26.817,2.0,2.0,0.0,2.5,[],5
239283c3fb,Li2UCr3Se8,"['Li', 'Cr', 'Se', 'U']",trigonal,R-3m,,-1.1234,-0.0409,14,5.4585,68.89,24.151,3.0,2.0,3.0,2.0,['energy'],4
1d85049c19,KLi(GeAu)2,"['Li', 'K', 'Ge', 'Au']",hexagonal,P-6m2,,-0.382,-0.0426,6,6.9736,68.89,24.736,3.5,0.0,3.0,2.0,['battery'],4
0ab8c7e8a6,Li2Tb16InAgPt4,"['Li', 'Ag', 'In', 'Tb', 'Pt']",monoclinic,Cm,,-0.5453,-0.0109,24,9.105,68.89,26.817,2.0,2.0,0.0,2.5,[],5
7bd33ac969,LiNd2Dy14Cd3Pt4,"['Li', 'Cd', 'Nd', 'Dy', 'Pt']",monoclinic,Cm,0.0008,-0.5717,-0.0006,24,9.4134,68.89,26.818,2.0,2.0,0.0,2.5,[],5
cde00c3cad,Li2TbLu3(ZnPt2)2,"['Li', 'Zn', 'Tb', 'Lu', 'Pt']",monoclinic,Pm,0.0036,-0.96,-0.0072,12,11.6694,68.89,26.817,2.0,2.0,0.0,2.5,[],5
a50ea9bb87,Li2Tb3Lu(ZnPt2)2,"['Li', 'Zn', 'Tb', 'Lu', 'Pt']",monoclinic,Pm,0.0023,-0.9386,-0.0095,12,11.1384,68.89,26.817,2.0,2.0,0.0,2.5,[],5
b7b4a51094,LiNd5Dy11Cd3Pt4,"['Li', 'Cd', 'Nd', 'Dy', 'Pt']",monoclinic,Cm,,-0.5669,-0.0055,24,9.1348,68.89,26.818,2.0,2.0,0.0,2.5,[],5
ccf0163b4a,LiTb16Cd3Pd3Pt,"['Li', 'Pd', 'Cd', 'Tb', 'Pt']",monoclinic,Cm,,-0.4496,-0.0019,24,8.6172,68.88,26.812,2.0,2.0,0.0,2.5,[],5
22012c41b1,Li3Tb2Er2ZnPt4,"['Li', 'Zn', 'Tb', 'Er', 'Pt']",monoclinic,Pm,0.0024,-0.9166,-0.0216,12,10.686,68.88,26.816,2.0,2.0,0.0,2.5,[],5
fe055a7853,LiHo2ErIn3HgPt,"['Li', 'In', 'Ho', 'Er', 'Pt', 'Hg']",monoclinic,Pm,,-0.6542,-0.0026,9,10.0707,68.88,26.645,2.0,2.0,0.0,3.0,[],6
b81d06077a,LiNd4Ho12Cd3Pt4,"['Li', 'Cd', 'Nd', 'Ho', 'Pt']",monoclinic,Cm,0.0047,-0.5746,-0.0018,24,9.4015,68.88,26.816,2.0,2.0,0.0,2.5,[],5
bbe9579a1e,LiDyErZnPt2,"['Li', 'Zn', 'Dy', 'Er', 'Pt']",monoclinic,Pm,0.0005,-0.9472,-0.0105,12,11.2408,68.88,26.813,2.0,2.0,0.0,2.5,[],5
e185de8147,Li3TbEr3ZnPt4,"['Li', 'Zn', 'Tb', 'Er', 'Pt']",monoclinic,Pm,0.0022,-0.9235,-0.0214,12,10.8441,68.88,26.816,2.0,2.0,0.0,2.5,[],5
cb9aa42421,Li2DyEr3(ZnPt2)2,"['Li', 'Zn', 'Dy', 'Er', 'Pt']",monoclinic,Pm,0.0016,-0.9514,-0.0103,12,11.3173,68.88,26.813,2.0,2.0,0.0,2.5,[],5
ce21e01ad2,Li2DyLu3(ZnPt2)2,"['Li', 'Zn', 'Dy', 'Lu', 'Pt']",monoclinic,Pm,0.0026,-0.964,-0.0086,12,11.6448,68.88,26.813,2.0,2.0,0.0,2.5,[],5
7497a5f589,LiTb16Cd3(PdPt)2,"['Li', 'Pd', 'Cd', 'Tb', 'Pt']",monoclinic,Cm,0.0075,-0.489,-0.0024,24,8.8865,68.88,26.812,2.0,2.0,0.0,2.5,[],5
eae9acc821,LiNdCdCuPt2,"['Li', 'Cu', 'Cd', 'Nd', 'Pt']",monoclinic,Cm,,-0.652,-0.0264,6,11.1977,68.88,26.816,2.0,2.0,0.0,2.5,[],5
497c25560e,LiTbErZnPt2,"['Li', 'Zn', 'Tb', 'Er', 'Pt']",monoclinic,Pm,0.0026,-0.9424,-0.0109,12,11.1412,68.88,26.816,2.0,2.0,0.0,2.5,[],5
a1fb873e7f,Li3Dy2Er2ZnPt4,"['Li', 'Zn', 'Dy', 'Er', 'Pt']",monoclinic,Pm,0.0068,-0.9217,-0.0215,12,10.7796,68.88,26.813,2.0,2.0,0.0,2.5,[],5
561c5b18c9,Li3DyEr3ZnPt4,"['Li', 'Zn', 'Dy', 'Er', 'Pt']",monoclinic,Pm,0.0173,-0.9261,-0.0213,12,10.8984,68.88,26.813,2.0,2.0,0.0,2.5,[],5
dc5374a638,LiLa(BPt4)2,"['Li', 'B', 'La', 'Pt']",hexagonal,P6/mmm,0.0075,-0.6383,-0.0144,12,14.5931,68.88,27.397,1.5,2.0,0.0,2.0,[],4
41f40c2327,Li2Tb3Er(ZnPt2)2,"['Li', 'Zn', 'Tb', 'Er', 'Pt']",monoclinic,Pm,0.0061,-0.9353,-0.0109,12,10.989,68.88,26.816,2.0,2.0,0.0,2.5,[],5
d4657bb5bc,Li3Dy3LuZnPt4,"['Li', 'Zn', 'Dy', 'Lu', 'Pt']",monoclinic,Pm,0.0068,-0.9221,-0.0217,12,10.8078,68.88,26.813,2.0,2.0,0.0,2.5,[],5
e1e6779cba,Li2TbEr3(ZnPt2)2,"['Li', 'Zn', 'Tb', 'Er', 'Pt']",monoclinic,Pm,,-0.9488,-0.0102,12,11.2965,68.88,26.816,2.0,2.0,0.0,2.5,[],5
d3fa80b739,Li2Dy3Lu(ZnPt2)2,"['Li', 'Zn', 'Dy', 'Lu', 'Pt']",monoclinic,Pm,0.0029,-0.9465,-0.0096,12,11.2727,68.88,26.813,2.0,2.0,0.0,2.5,[],5
e2a7720343,Li3HoLu3ZnPt4,"['Li', 'Zn', 'Ho', 'Lu', 'Pt']",monoclinic,Pm,0.0014,-0.9426,-0.0213,12,11.2898,68.87,26.811,2.0,2.0,0.0,2.5,[],5
23d01afc29,Li2ErTm3(ZnPt2)2,"['Li', 'Zn', 'Er', 'Tm', 'Pt']",monoclinic,Pm,0.0042,-0.9615,-0.0093,12,11.5218,68.87,26.808,2.0,2.0,0.0,2.5,[],5
f82987682e,Li2HoEr3(ZnPt2)2,"['Li', 'Zn', 'Ho', 'Er', 'Pt']",monoclinic,Pm,0.0056,-0.9534,-0.0099,12,11.3751,68.87,26.811,2.0,2.0,0.0,2.5,[],5
fee70e60de,Li2ErLu3(ZnPt2)2,"['Li', 'Zn', 'Er', 'Lu', 'Pt']",monoclinic,Pm,0.0023,-0.9681,-0.0083,12,11.7749,68.87,26.808,2.0,2.0,0.0,2.5,[],5
e131b5fad7,Li8Hf3PtI24,"['Li', 'I', 'Hf', 'Pt']",trigonal,P-3,,-1.2409,-0.0417,36,4.8146,68.87,27.31,1.0,3.0,0.0,2.0,[],4
ee12165b78,Li3Ho2Lu2ZnPt4,"['Li', 'Zn', 'Ho', 'Lu', 'Pt']",monoclinic,Pm,0.0047,-0.9362,-0.0219,12,11.0717,68.87,26.811,2.0,2.0,0.0,2.5,[],5
778256127b,Li2Er3Tm(ZnPt2)2,"['Li', 'Zn', 'Er', 'Tm', 'Pt']",monoclinic,Pm,0.0055,-0.9576,-0.0097,12,11.4204,68.87,26.808,2.0,2.0,0.0,2.5,[],5
a2698180da,Li2Ho3Er(ZnPt2)2,"['Li', 'Zn', 'Ho', 'Er', 'Pt']",monoclinic,Pm,0.0057,-0.9493,-0.0102,12,11.2864,68.87,26.811,2.0,2.0,0.0,2.5,[],5
fb66f83ff8,Li2Er3Lu(ZnPt2)2,"['Li', 'Zn', 'Er', 'Lu', 'Pt']",monoclinic,Pm,0.0022,-0.9598,-0.0094,12,11.4852,68.87,26.808,2.0,2.0,0.0,2.5,[],5
043bc853b0,Li3ErLu3ZnPt4,"['Li', 'Zn', 'Er', 'Lu', 'Pt']",monoclinic,Pm,0.0056,-0.945,-0.0216,12,11.32,68.87,26.808,2.0,2.0,0.0,2.5,[],5
65078774d2,Li3Er3LuZnPt4,"['Li', 'Zn', 'Er', 'Lu', 'Pt']",monoclinic,Pm,0.0012,-0.9357,-0.0217,12,11.052,68.87,26.808,2.0,2.0,0.0,2.5,[],5
0682b295c7,LiSmCdCuPt2,"['Li', 'Cu', 'Cd', 'Sm', 'Pt']",monoclinic,Cm,,-0.6587,-0.0167,6,11.4896,68.86,26.803,2.0,2.0,0.0,2.5,[],5
afc29f3e37,Li3Tm3LuZnPt4,"['Li', 'Zn', 'Tm', 'Lu', 'Pt']",monoclinic,Pm,0.0068,-0.9423,-0.0218,12,11.1763,68.86,26.807,2.0,2.0,0.0,2.5,[],5
0f8ef91e79,Li2Tm3Lu(ZnPt2)2,"['Li', 'Zn', 'Tm', 'Lu', 'Pt']",monoclinic,Pm,0.0016,-0.9652,-0.0082,12,11.6509,68.86,26.807,2.0,2.0,0.0,2.5,[],5
4210143aec,Li6Pr2NpN6,"['Li', 'N', 'Pr', 'Np']",trigonal,P31m,0.2158,-1.0474,-0.1719,15,5.7479,68.86,26.305,4.0,0.0,0.0,2.0,[],4
5694793c3f,Li2TmLu3(ZnPt2)2,"['Li', 'Zn', 'Tm', 'Lu', 'Pt']",monoclinic,Pm,0.0009,-0.97,-0.0079,12,11.8049,68.86,26.807,2.0,2.0,0.0,2.5,[],5
025a02a702,Li3Tm2Lu2ZnPt4,"['Li', 'Zn', 'Tm', 'Lu', 'Pt']",monoclinic,Pm,0.0015,-0.9449,-0.0218,12,11.2493,68.86,26.807,2.0,2.0,0.0,2.5,[],5
e5f629ba51,LiPr(BPt4)2,"['Li', 'B', 'Pr', 'Pt']",hexagonal,P6/mmm,0.0071,-0.607,-0.0065,12,14.6293,68.86,27.387,1.5,2.0,0.0,2.0,[],4
c9ac871226,LiCe(BPt4)2,"['Li', 'B', 'Ce', 'Pt']",hexagonal,P6/mmm,0.0034,-0.6096,-0.0107,12,14.8165,68.86,27.387,1.5,2.0,0.0,2.0,[],4
7cd5a14905,LiTb3Pt5,"['Li', 'Tb', 'Pt']",hexagonal,P-62m,0.0036,-1.0939,-0.0167,9,14.1432,68.86,27.556,1.5,2.0,0.0,1.5,[],3
134c13c688,Li3TmLu3ZnPt4,"['Li', 'Zn', 'Tm', 'Lu', 'Pt']",monoclinic,Pm,0.0056,-0.9473,-0.0216,12,11.3581,68.86,26.807,2.0,2.0,0.0,2.5,[],5
a9788b81be,LiPr2NdIn3AgPt,"['Li', 'Ag', 'In', 'Pr', 'Nd', 'Pt']",monoclinic,Pm,,-0.6154,-0.0225,9,8.0606,68.85,26.634,2.0,2.0,0.0,3.0,[],6
85b4c4687b,Ba3LiPtO6,"['Li', 'O', 'Ba', 'Pt']",trigonal,R-3c,0.0001,-2.3149,-0.0576,22,6.648,68.84,27.797,1.0,2.0,0.0,2.0,[],4
7add985e17,BaLi4H9Pt2,"['H', 'Li', 'Ba', 'Pt']",tetragonal,I4/mcm,0.0047,-0.5283,-0.0556,32,5.3527,68.84,27.797,1.0,2.0,0.0,2.0,[],4
7a42c00668,BaLi2(H6Pt)2,"['H', 'Li', 'Ba', 'Pt']",trigonal,P-3m1,,-0.3934,-0.0595,17,5.3031,68.84,27.797,1.0,2.0,0.0,2.0,[],4
68bc57f980,LiTb8Ho8Cd3Pt4,"['Li', 'Cd', 'Tb', 'Ho', 'Pt']",monoclinic,Cm,0.0045,-0.5764,-0.0032,24,9.6111,68.83,26.79,2.0,2.0,0.0,2.5,[],5
e8232e1e97,LiTb14Ho2Cd3Pt4,"['Li', 'Cd', 'Tb', 'Ho', 'Pt']",monoclinic,Cm,0.0076,-0.5685,-0.0004,24,9.4104,68.83,26.79,2.0,2.0,0.0,2.5,[],5
24f120bc7b,LiTb8Dy8Cd3Pt4,"['Li', 'Cd', 'Tb', 'Dy', 'Pt']",monoclinic,Cm,0.005,-0.5721,-0.0036,24,9.4878,68.83,26.793,2.0,2.0,0.0,2.5,[],5
79ff1a3dc7,LiTb7Dy9Cd3Pt4,"['Li', 'Cd', 'Tb', 'Dy', 'Pt']",monoclinic,Cm,,-0.573,-0.004,24,9.4832,68.83,26.793,2.0,2.0,0.0,2.5,[],5
08f1fba2b5,LiTb9Dy7Cd3Pt4,"['Li', 'Cd', 'Tb', 'Dy', 'Pt']",triclinic,P1,0.0037,-0.5711,-0.003,24,9.496,68.83,26.793,2.0,2.0,0.0,2.5,[],5
64d6e8b763,LiTb5Ho11Cd3Pt4,"['Li', 'Cd', 'Tb', 'Ho', 'Pt']",monoclinic,Cm,,-0.5796,-0.0038,24,9.7105,68.83,26.79,2.0,2.0,0.0,2.5,[],5
d8caa32f38,LiTb7Ho9Cd3Pt4,"['Li', 'Cd', 'Tb', 'Ho', 'Pt']",monoclinic,Cm,0.0069,-0.5779,-0.0039,24,9.655,68.83,26.79,2.0,2.0,0.0,2.5,[],5
2b4798527f,LiDy8Ho8Cd3Pt4,"['Li', 'Cd', 'Dy', 'Ho', 'Pt']",monoclinic,Cm,0.007,-0.578,-0.0022,24,9.7275,68.82,26.786,2.0,2.0,0.0,2.5,[],5
e0a698b51a,Li4Ca5Pt4,"['Li', 'Ca', 'Pt']",tetragonal,I4/m,,-0.6714,-0.0378,13,6.0695,68.82,27.953,1.0,2.0,0.0,1.5,[],3
6813fe511f,LiTb14Nd2Cd3PdPt3,"['Li', 'Pd', 'Cd', 'Nd', 'Tb', 'Pt']",monoclinic,Cm,,-0.5261,-0.0009,24,8.9538,68.82,26.62,2.0,2.0,0.0,3.0,[],6
4a64253f80,LiDy2Ho14Cd3Pt4,"['Li', 'Cd', 'Dy', 'Ho', 'Pt']",monoclinic,Cm,0.0013,-0.5784,-0.0,24,9.8384,68.82,26.786,2.0,2.0,0.0,2.5,[],5
f31cd21e11,LiTb4Er12Cd3Pt4,"['Li', 'Cd', 'Tb', 'Er', 'Pt']",monoclinic,Cm,0.003,-0.5846,-0.0019,24,9.9531,68.82,26.788,2.0,2.0,0.0,2.5,[],5
e273d12a91,LiTb7Er9Cd3Pt4,"['Li', 'Cd', 'Tb', 'Er', 'Pt']",monoclinic,Cm,,-0.5824,-0.0034,24,9.827,68.82,26.788,2.0,2.0,0.0,2.5,[],5
3638f23e48,LiDy10Ho6Cd3Pt4,"['Li', 'Cd', 'Dy', 'Ho', 'Pt']",monoclinic,Cm,,-0.5765,-0.0016,24,9.7299,68.82,26.786,2.0,2.0,0.0,2.5,[],5
f2df2c2f59,Li2TbHo15In2PtRh3,"['Li', 'Rh', 'In', 'Tb', 'Ho', 'Pt']",monoclinic,Cm,,-0.4939,-0.0069,24,8.9753,68.82,26.621,2.0,2.0,0.0,3.0,[],6
9f6e98f22f,LiEr3Pt5,"['Li', 'Er', 'Pt']",hexagonal,P-62m,0.0055,-1.1265,-0.0155,9,14.838,68.82,27.536,1.5,2.0,0.0,1.5,[],3
dd1c32af27,LiDy7Ho9Cd3Pt4,"['Li', 'Cd', 'Dy', 'Ho', 'Pt']",monoclinic,Cm,0.0072,-0.5786,-0.0024,24,9.7585,68.82,26.786,2.0,2.0,0.0,2.5,[],5
484b49c8df,LiDy8Er8Cd3Pt4,"['Li', 'Cd', 'Dy', 'Er', 'Pt']",monoclinic,Cm,0.0031,-0.5821,-0.0018,24,9.8392,68.81,26.784,2.0,2.0,0.0,2.5,[],5
b57f6949e0,LiTm3Pt5,"['Li', 'Tm', 'Pt']",hexagonal,P-62m,0.0079,-1.1362,-0.0146,9,15.0197,68.81,27.531,1.5,2.0,0.0,1.5,[],3
432f9ae2d3,LiDy3Er13Cd3Pt4,"['Li', 'Cd', 'Dy', 'Er', 'Pt']",triclinic,P1,0.0012,-0.5845,-0.0002,24,10.01,68.81,26.784,2.0,2.0,0.0,2.5,[],5
d2738d14d4,LiDyCdCuPt2,"['Li', 'Cu', 'Cd', 'Dy', 'Pt']",monoclinic,Cm,,-0.6955,-0.0202,6,11.8982,68.81,26.785,2.0,2.0,0.0,2.5,[],5
3dc9817fc8,LiHo4Er12Cd3Pt4,"['Li', 'Cd', 'Ho', 'Er', 'Pt']",monoclinic,Cm,0.001,-0.5845,-0.0001,24,10.0459,68.81,26.781,2.0,2.0,0.0,2.5,[],5
6a97cf925e,LiDy4Er12Cd3Pt4,"['Li', 'Cd', 'Dy', 'Er', 'Pt']",monoclinic,Cm,,-0.5847,-0.0012,24,9.9983,68.81,26.784,2.0,2.0,0.0,2.5,[],5
7b8bcc6349,LiNdAl3Pt,"['Li', 'Al', 'Nd', 'Pt']",hexagonal,P-6m2,0.0215,-0.7412,-0.0283,6,6.4687,68.8,27.361,1.5,2.0,0.0,2.0,[],4
d4aba72251,LiPrAl3Pt,"['Li', 'Al', 'Pr', 'Pt']",hexagonal,P-6m2,0.0179,-0.7368,-0.0312,6,6.3521,68.8,27.364,1.5,2.0,0.0,2.0,[],4
092000405f,Li2Bi3Pt2,"['Li', 'Pt', 'Bi']",hexagonal,P6_3/mmc,,-0.4473,-0.0574,14,11.0679,68.79,27.524,1.5,2.0,0.0,1.5,[],3
676cb8b729,Li2U(Cl2O)2,"['Li', 'O', 'Cl', 'U']",monoclinic,C2/m,2.1784,-2.5641,-0.019,9,3.0284,68.79,25.108,3.0,0.0,3.0,2.0,['energy'],4
0cb896d9d2,LiDyAl3Pt,"['Li', 'Al', 'Dy', 'Pt']",hexagonal,P-6m2,,-0.7409,-0.0084,6,6.9773,68.78,27.355,1.5,2.0,0.0,2.0,[],4
3a5f384736,Li(AcPt)2,"['Li', 'Pt', 'Ac']",hexagonal,P6_3/mmc,,-0.9493,-0.6614,10,10.7666,68.78,27.521,1.5,2.0,0.0,1.5,[],3
ef3acb37c5,Li3Y3HgPt2,"['Li', 'Y', 'Pt', 'Hg']",hexagonal,P-62m,0.0115,-0.7186,-0.0061,9,7.7094,68.77,27.349,1.5,2.0,0.0,2.0,[],4
50506a22fc,Li4ThNi9As4P3,"['Li', 'P', 'Ni', 'As', 'Th']",hexagonal,P-6,0.0038,-0.6482,-0.0125,21,6.8591,68.77,14.849,5.5,2.0,13.5,2.5,"['semiconductor', 'battery', 'optical', 'energy']",5
6e0520e860,Li12La10Pr2TeW7O48,"['Li', 'O', 'Te', 'La', 'Pr', 'W']",triclinic,P1,,-2.9841,-0.0346,80,6.3031,68.76,24.096,2.0,3.0,3.0,3.0,['optical'],6
fe281b1b40,LiAu(SO4)2,"['Li', 'O', 'S', 'Au']",monoclinic,P2_1/c,1.5807,-1.6345,-0.0163,24,4.0216,68.75,25.088,3.0,0.0,3.0,2.0,['battery'],4
